;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1789,491789,1.0,5.7,5.89,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,-0.3,0.0,60612.0,0,0,0,49,UTAH
1790,491790,83.8,249.3,2.98,-0.1,0.0,0.0,-0.1,429.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,422.4,6.8,56366.0,0,0,0,49,UTAH
1791,491791,109.4,332.6,3.04,0.0,0.0,0.0,0.0,140.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.8,8.9,56366.0,0,0,0,49,UTAH
1792,491792,276.1,836.4,3.03,0.0,0.0,0.0,0.0,326.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,22.9,56366.0,0,0,0,49,UTAH
1793,491793,276.9,847.1,3.06,0.0,0.0,0.0,0.0,344.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,22.6,56366.0,0,0,0,49,UTAH
1794,491794,109.5,318.6,2.91,987.0,8.0,298.0,681.0,1089.6,3.0,5.0,2.0,296.0,25.0,310.0,0.0,346.0,0.0,0.0,93.9,8.7,56366.0,0,0,0,49,UTAH
1795,491795,268.0,832.6,3.11,-1.2,-0.1,0.0,-1.2,277.4,0.0,0.0,0.0,0.0,-0.6,-0.2,-0.1,-0.2,0.0,0.0,256.1,22.6,56366.0,0,0,0,49,UTAH
1796,491796,131.3,430.7,3.28,361.5,5.8,147.0,208.7,655.3,3.9,1.9,4.0,143.0,3.8,136.3,-4.1,72.7,9.1,0.0,282.1,2.6,56366.0,0,0,0,49,UTAH
1797,491797,216.0,700.3,3.24,527.6,5.0,140.0,382.6,539.9,3.0,2.0,2.0,138.0,8.7,248.0,1.0,124.9,13.1,0.0,-0.3,-0.6,56366.0,0,0,0,49,UTAH
1798,491798,-6.6,-21.9,3.34,14.1,-1.0,2.8,12.2,12.4,-0.9,0.0,0.0,2.9,-0.2,0.1,0.0,12.4,0.0,0.0,-1.1,-0.6,56366.0,0,0,0,49,UTAH
1799,491799,-4.0,-12.9,3.21,-1.1,-0.1,0.0,-0.9,-1.4,-0.1,0.0,0.0,0.0,-0.2,-0.5,-0.1,-0.1,0.0,0.0,0.0,-0.3,56366.0,0,0,0,49,UTAH
1800,491800,34.7,97.5,2.81,-0.9,0.0,-0.1,-0.8,399.4,0.0,0.0,-0.1,0.0,-0.1,-0.1,-0.5,-0.1,31.3,0.0,365.7,3.3,56366.0,0,0,0,49,UTAH
1801,491801,-0.5,-1.3,2.75,1221.9,22.0,175.0,1024.9,1339.2,0.0,22.0,0.0,175.0,10.0,676.0,22.9,316.0,0.0,0.0,117.3,0.0,56366.0,0,0,0,49,UTAH
1802,491802,110.5,335.8,3.04,1208.0,13.0,149.0,1046.0,1483.7,1.0,12.0,0.0,149.0,15.0,633.0,15.0,383.0,5.0,0.0,262.0,8.7,56366.0,0,0,0,49,UTAH
1803,491803,3.5,13.5,3.82,-0.6,0.0,0.0,-0.6,-1.9,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.4,0.0,3.0,0.0,-4.1,-0.2,60612.0,0,0,0,49,UTAH
1804,491804,4.6,11.5,2.47,112.8,8.0,12.0,92.8,122.0,5.0,3.0,0.0,12.0,18.0,45.0,-0.1,30.0,10.1,0.0,-0.8,-0.1,60612.0,0,0,0,49,UTAH
1805,491805,22.0,58.9,2.67,-0.7,0.0,0.0,-0.7,1.1,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.4,0.0,0.0,0.0,-0.1,1.9,60612.0,0,0,0,49,UTAH
1806,491806,1.7,4.6,2.67,-0.8,-0.2,0.0,-0.5,-0.6,0.0,-0.2,0.0,0.0,-0.1,0.0,-0.4,-0.1,0.0,0.0,-0.4,0.6,60612.0,0,0,0,49,UTAH
1807,491807,-7.6,-21.6,2.82,-1.5,0.0,0.0,-1.5,4.0,0.0,0.0,0.0,0.0,-0.2,-1.1,-0.2,0.0,8.1,0.0,-1.7,-0.8,60612.0,0,0,0,49,UTAH
1808,491808,12.7,42.8,3.37,0.0,0.0,0.0,0.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,0.7,60612.0,0,0,0,49,UTAH
1809,491809,117.1,349.8,2.99,0.0,0.0,0.0,0.0,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,9.6,60612.0,0,0,0,49,UTAH
1810,491810,121.2,376.5,3.11,296.4,-0.3,16.3,280.4,963.4,-0.3,0.0,-1.5,17.8,0.8,101.7,1.7,176.2,25.2,0.0,631.5,10.3,60612.0,0,0,0,49,UTAH
1811,491811,499.8,1478.2,2.96,-0.3,0.0,0.0,-0.3,625.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,17.2,0.0,567.9,41.0,60612.0,0,0,0,49,UTAH
1812,491812,258.0,794.1,3.08,225.0,0.0,63.0,162.0,559.6,0.0,0.0,0.0,63.0,6.0,79.0,1.0,76.0,5.0,0.0,308.7,20.9,60612.0,0,0,0,49,UTAH
1813,491813,-0.6,-1.7,2.71,2206.2,24.8,334.0,1847.4,2221.3,10.8,14.0,3.0,331.0,61.0,797.7,1.0,987.8,15.1,0.0,0.0,-0.1,60612.0,0,0,0,49,UTAH
1814,491814,22.5,72.2,3.21,-0.1,0.0,0.0,-0.1,189.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,12.1,0.0,176.0,1.8,60612.0,0,0,0,49,UTAH
1815,491815,162.2,493.3,3.04,225.0,5.0,3.0,217.0,701.5,1.0,4.0,0.0,3.0,4.0,89.0,0.0,124.0,12.1,0.0,450.6,13.9,60612.0,0,0,0,49,UTAH
1816,491816,32.5,88.5,2.72,-0.2,-0.1,0.0,-0.2,189.6,-0.1,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,0.0,0.0,187.0,2.8,60612.0,0,0,0,49,UTAH
1817,491817,204.3,638.9,3.13,-0.5,0.0,0.0,-0.5,457.4,0.0,0.0,0.0,0.0,-0.1,-0.3,0.0,0.0,0.0,0.0,441.1,16.8,60612.0,0,0,0,49,UTAH
1818,491818,15.2,41.6,2.73,0.0,0.0,0.0,0.0,143.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.4,0.9,60612.0,0,0,0,49,UTAH
1819,491819,727.7,2416.7,3.32,0.0,0.0,0.0,0.0,128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,59.8,56366.0,0,0,0,49,UTAH
1820,491820,591.8,1881.8,3.18,0.0,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-0.4,48.9,56366.0,0,0,0,49,UTAH
1821,491821,543.5,1761.2,3.24,518.4,45.0,-0.1,473.4,565.6,-1.6,46.6,-0.1,0.0,-1.0,414.9,58.6,1.0,4.0,0.0,-1.4,44.6,56366.0,0,0,0,49,UTAH
1822,491822,651.6,2138.4,3.28,0.0,0.0,0.0,0.0,308.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,54.0,56366.0,0,0,0,49,UTAH
1823,491823,772.0,2574.2,3.33,0.0,0.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,15.0,64.0,56366.0,0,0,0,49,UTAH
1824,491824,625.4,1973.5,3.16,1024.9,144.0,4.0,876.9,1075.0,102.0,42.0,4.0,0.0,68.0,168.0,299.0,342.0,0.0,0.0,-1.4,51.5,56366.0,0,0,0,49,UTAH
1825,491825,301.6,922.7,3.06,1872.1,462.9,-3.0,1412.3,2014.9,0.0,463.0,-3.0,0.0,8.7,912.8,487.7,3.1,0.0,0.0,118.0,24.7,56366.0,0,0,0,49,UTAH
1826,491826,655.1,2042.1,3.12,454.9,202.8,2.7,249.4,620.5,119.9,83.0,-0.2,2.8,10.8,135.5,22.0,81.1,0.0,0.0,111.2,54.4,56366.0,0,0,0,49,UTAH
1827,491827,492.6,1615.9,3.28,332.1,115.5,2.0,214.6,372.4,34.9,80.6,1.0,1.0,11.1,158.5,14.5,30.5,0.0,0.0,0.0,40.3,56366.0,0,0,0,49,UTAH
1828,491828,361.0,1119.4,3.10,442.0,131.0,7.0,304.0,472.0,27.0,104.0,7.0,0.0,4.0,34.0,223.0,43.0,0.0,0.0,0.0,30.0,56366.0,0,0,0,49,UTAH
1829,491829,458.3,1405.8,3.07,135.0,32.0,3.0,100.0,217.9,13.0,19.0,1.0,2.0,3.0,81.0,2.0,14.0,2.0,0.0,43.0,37.9,56366.0,0,0,0,49,UTAH
1830,491830,365.4,1146.2,3.14,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,56366.0,0,0,0,49,UTAH
1831,491831,280.9,919.7,3.27,299.9,159.0,0.0,141.0,333.2,144.0,15.0,0.0,0.0,1.8,21.4,-0.1,117.9,2.0,0.0,8.0,23.2,56366.0,611,0,0,49,UTAH
1832,491832,123.4,378.1,3.06,-0.1,0.0,0.0,0.0,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,54.1,10.0,60612.0,0,0,0,49,UTAH
1833,491833,519.9,1635.3,3.15,-8.3,-1.5,0.0,-6.9,35.3,0.0,-1.5,0.0,0.0,-0.6,-0.6,-5.1,-0.6,1.0,0.0,0.0,42.6,60612.0,0,0,0,49,UTAH
1834,491834,712.5,2206.5,3.10,-10.1,-2.5,0.0,-7.5,254.8,-0.3,-2.2,0.0,0.0,-1.3,-0.4,-4.8,-1.0,2.0,0.0,204.3,58.5,60612.0,0,0,0,49,UTAH
1835,491835,628.0,2049.5,3.26,1292.4,532.0,10.0,750.4,1612.5,0.0,532.0,5.0,5.0,188.6,186.6,184.3,190.9,4.0,0.0,263.8,52.3,60612.0,0,0,0,49,UTAH
1836,491836,491.5,1591.1,3.24,-0.1,0.0,0.0,-0.1,244.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,204.0,40.8,60612.0,0,0,0,49,UTAH
1837,491837,319.5,954.2,2.99,-0.7,0.0,0.0,-0.7,657.8,0.0,0.0,0.0,0.0,0.0,-0.5,-0.1,0.0,0.0,0.0,631.9,26.6,60612.0,0,0,0,49,UTAH
1838,491838,296.0,886.9,3.00,0.0,0.0,0.0,0.0,439.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.9,24.6,60612.0,0,0,0,49,UTAH
1839,491839,0.9,-1.5,-1.67,-1.7,-0.2,0.0,-1.5,123.6,-0.1,-0.1,0.0,0.0,-0.2,-0.3,-0.8,-0.2,0.0,0.0,125.0,0.3,60612.0,0,0,0,49,UTAH
1840,491840,268.7,854.7,3.18,-0.2,-0.1,0.0,-0.1,370.2,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,347.0,22.5,60612.0,0,0,0,49,UTAH
1841,491841,425.9,1263.5,2.97,74.4,41.9,-3.7,36.2,525.1,35.9,5.9,-2.1,-1.5,0.7,12.8,17.0,5.7,2.0,0.0,413.9,34.8,60612.0,0,0,0,49,UTAH
1842,491842,184.2,552.3,3.00,226.5,92.0,-2.2,136.7,274.3,64.0,28.0,-4.7,2.5,0.9,63.0,25.0,47.8,0.0,0.0,32.8,15.0,60612.0,118,0,0,49,UTAH
1843,491843,123.5,383.7,3.11,29.2,5.1,2.6,21.5,133.2,0.9,4.2,2.9,-0.3,4.5,5.3,-1.3,13.0,0.0,0.0,93.6,10.4,60612.0,0,0,0,49,UTAH
1844,491844,107.6,315.7,2.93,-8.1,-0.8,-0.1,-7.3,93.7,-0.1,-0.7,-0.1,0.0,0.0,-1.7,-4.1,-1.4,0.0,0.0,92.6,9.3,60612.0,0,0,0,49,UTAH
1845,491845,161.8,498.6,3.08,94.6,36.8,1.0,56.8,106.4,7.0,29.8,1.0,0.0,0.4,19.3,-1.5,38.6,0.0,0.0,-1.9,13.7,60612.0,0,0,0,49,UTAH
1846,491846,108.7,305.4,2.81,-2.7,-0.9,0.0,-1.7,459.1,-0.2,-0.7,0.0,0.0,-0.2,-0.2,-0.8,-0.6,0.0,0.0,452.9,8.8,60612.0,0,0,0,49,UTAH
1847,491847,161.3,499.2,3.09,158.9,18.0,0.0,141.0,193.5,3.0,15.0,0.0,0.0,44.3,17.6,1.9,77.2,0.0,0.0,21.0,13.5,60612.0,0,0,0,49,UTAH
1848,491848,119.9,349.6,2.92,-13.1,-6.4,-1.0,-5.7,235.2,-4.3,-2.1,-0.9,-0.1,-0.2,-0.5,-1.1,-4.0,0.0,0.0,238.0,10.3,60612.0,0,0,0,49,UTAH
1849,491849,251.3,912.0,3.63,109.9,26.8,0.0,83.1,118.4,-0.2,27.0,0.0,0.0,10.9,17.6,-4.0,58.6,0.0,0.0,-12.6,21.1,60612.0,0,0,0,49,UTAH
1850,491850,118.2,385.3,3.26,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,60612.0,0,0,0,49,UTAH
1851,491851,66.2,226.6,3.42,-0.3,0.0,-0.1,-0.2,115.2,0.0,0.0,-0.1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,109.9,5.6,60612.0,0,0,0,49,UTAH
1852,491852,386.8,1182.0,3.06,-4.3,-2.3,0.0,-1.9,933.8,-0.2,-2.1,0.0,0.0,-0.2,0.4,-1.5,-0.7,0.0,0.0,906.6,31.5,60612.0,0,0,0,49,UTAH
1853,491853,285.8,868.8,3.04,401.8,1.0,0.0,400.8,593.5,0.0,1.0,0.0,0.0,152.0,72.0,108.9,68.0,2.0,0.0,166.0,23.6,60612.0,0,0,0,49,UTAH
1854,491854,1004.0,3060.2,3.05,491.0,6.0,5.0,480.0,1042.9,3.0,3.0,2.0,3.0,147.0,92.0,133.0,108.0,0.0,0.0,468.9,83.0,60612.0,0,0,0,49,UTAH
1855,491855,252.2,810.4,3.21,-3.6,-0.4,0.0,-3.2,635.9,0.0,-0.4,0.0,0.0,-0.8,-0.1,-2.0,-0.3,8.1,0.0,610.7,20.7,60612.0,0,0,0,49,UTAH
1856,491856,335.1,1064.8,3.18,-0.7,0.0,0.0,-0.7,310.4,0.0,0.0,0.0,0.0,-0.1,-0.5,0.0,-0.1,1.0,0.0,282.0,28.1,60612.0,0,0,0,49,UTAH
1857,491857,195.8,685.6,3.50,179.9,23.9,3.0,153.0,270.5,1.9,22.0,3.0,0.0,59.0,24.0,2.3,67.8,0.0,0.0,75.0,15.6,60612.0,0,0,0,49,UTAH
1858,491858,315.2,1054.9,3.35,0.0,0.0,0.0,0.0,227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,26.4,60612.0,0,0,0,49,UTAH
1859,491859,249.8,727.7,2.91,-0.5,0.0,0.0,-0.5,587.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,567.7,20.7,60612.0,0,0,0,49,UTAH
1860,491860,467.4,1335.3,2.86,-7.6,-0.3,0.0,-7.3,591.3,-0.3,0.0,0.0,0.0,-2.9,-0.9,-2.6,-0.9,8.1,0.0,551.9,39.0,60612.0,0,0,0,49,UTAH
1861,491861,504.5,1719.0,3.41,-0.9,-0.2,0.0,-0.7,175.7,-0.1,0.0,0.0,0.0,-0.3,-0.3,0.0,-0.1,0.0,0.0,135.0,41.6,60612.0,0,0,0,49,UTAH
1862,491862,704.3,2092.5,2.97,-6.2,3.0,0.0,-9.2,547.5,0.0,3.0,0.0,0.0,-0.1,-2.1,-6.8,-0.2,0.0,0.0,495.9,57.7,60612.0,0,0,0,49,UTAH
1863,491863,315.0,946.4,3.00,-39.9,-5.3,-8.1,-26.6,634.0,-4.8,-0.4,-7.5,-0.6,-11.4,-7.4,-0.4,-7.4,4.0,0.0,643.9,26.0,60612.0,0,0,0,49,UTAH
1864,491864,11.6,36.3,3.14,-44.9,-1.0,-6.4,-37.4,35.1,-0.9,-0.2,-5.7,-0.7,-1.5,-26.3,-0.7,-8.9,11.1,0.0,68.0,0.9,60612.0,0,0,0,49,UTAH
