;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
141,570141,436.5,1111.7,2.55,2179.5,7.8,718.5,1453.2,3104.1,0.5,7.3,715.3,3.2,32.5,1308.0,3.8,108.8,75.6,139.0,683.2,26.8,60843.0,0,0,0,57,WEBER
142,570142,203.0,514.9,2.54,135.8,0.2,5.8,129.8,452.2,0.0,0.2,5.5,0.3,10.5,91.0,0.2,28.2,10.5,0.0,293.3,12.5,60843.0,0,0,0,57,WEBER
143,570143,128.2,352.5,2.75,0.5,0.2,0.0,0.3,148.7,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,17.4,0.0,122.8,8.0,60843.0,0,0,0,57,WEBER
144,570144,64.8,163.4,2.52,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,7.8,4.0,66989.0,0,0,0,57,WEBER
145,570145,497.0,1316.6,2.65,0.0,0.0,0.0,0.0,141.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,103.7,30.8,66989.0,0,0,0,57,WEBER
146,570146,294.5,769.1,2.61,2.3,0.0,0.3,2.0,31.0,0.0,0.0,0.2,0.2,0.2,0.7,1.0,0.2,4.7,0.0,5.8,18.2,66989.0,0,0,0,57,WEBER
147,570147,454.3,1216.0,2.68,46.7,1.8,2.2,42.7,119.4,0.2,1.7,1.8,0.3,7.2,18.5,8.2,8.8,7.4,0.0,37.2,28.2,66989.0,0,0,0,57,WEBER
148,570148,489.7,1293.0,2.64,219.7,15.0,9.8,194.8,438.2,13.7,1.3,0.8,9.0,8.3,162.5,8.3,15.7,3.0,0.0,185.2,30.3,82188.0,0,0,0,57,WEBER
149,570149,615.2,1680.2,2.73,54.7,0.7,0.5,53.5,170.3,0.5,0.2,0.5,0.0,22.7,7.3,2.8,20.7,5.9,0.0,71.8,38.0,82191.0,0,0,0,57,WEBER
150,570150,596.2,1766.2,2.96,531.0,142.7,108.7,279.7,583.8,138.0,4.7,9.2,99.5,10.2,148.0,1.2,120.3,0.0,0.0,16.0,36.8,82684.0,0,0,0,57,WEBER
151,570151,344.7,984.3,2.86,184.2,21.2,18.8,144.2,321.5,15.2,6.0,1.3,17.5,7.0,103.0,12.5,21.7,1.0,0.0,115.0,21.3,82427.0,921,0,0,57,WEBER
152,570152,740.2,2061.4,2.79,82.3,0.0,16.7,65.7,205.2,0.0,0.0,14.3,2.3,4.3,26.0,20.3,15.0,1.2,0.0,75.7,46.0,82684.0,0,1163,0,57,WEBER
153,570153,46.5,114.3,2.46,6.0,0.0,0.2,5.8,89.5,0.0,0.0,0.0,0.2,0.2,0.7,4.0,1.0,12.9,0.0,67.8,2.8,60843.0,0,0,0,57,WEBER
154,570154,304.7,833.9,2.74,3.7,0.0,0.0,3.7,104.4,0.0,0.0,0.0,0.0,0.2,0.3,2.8,0.3,13.0,0.0,68.7,19.0,60843.0,0,0,0,57,WEBER
155,570155,229.7,628.9,2.74,14.3,0.2,0.3,13.8,295.1,0.0,0.2,0.2,0.2,1.2,4.3,7.3,1.0,33.1,0.0,233.5,14.2,60843.0,0,0,0,57,WEBER
156,570156,151.5,413.8,2.73,12.3,0.3,0.3,11.7,145.1,0.2,0.2,0.3,0.0,1.0,2.7,7.8,0.2,23.4,0.0,100.2,9.2,60843.0,0,0,0,57,WEBER
157,570157,91.5,206.9,2.26,5.8,0.0,0.3,5.5,119.6,0.0,0.0,0.2,0.2,0.5,1.2,2.7,1.2,25.1,0.0,83.0,5.7,60843.0,0,0,0,57,WEBER
158,570158,482.8,1256.1,2.60,68.2,21.8,4.2,42.2,141.2,0.2,21.7,0.5,3.7,7.7,9.7,10.7,14.2,1.8,0.0,41.3,29.8,56064.0,768,0,0,57,WEBER
159,570159,874.0,2337.4,2.67,226.8,0.3,5.0,221.5,311.2,0.3,0.0,0.3,4.7,10.5,200.8,3.7,6.5,8.5,0.0,21.7,54.2,60183.0,0,0,1997,57,WEBER
160,570160,242.5,616.8,2.54,26.8,1.7,0.7,24.5,64.8,1.7,0.0,0.3,0.3,1.5,12.2,0.5,10.3,3.7,0.0,19.5,14.8,74507.0,0,0,0,57,WEBER
