;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1789,491789,1,6.479262437,6.479262437,0,0,0,0,22.19739292,0,0,0,0,0,0,0,0,0,22.19739292,0,0,60612,0,0,0,49,UTAH
1790,491790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56366,0,0,0,49,UTAH
1791,491791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56366,0,0,0,49,UTAH
1792,491792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56366,0,0,0,49,UTAH
1793,491793,1,3.702435678,3.702435678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56366,0,0,0,49,UTAH
1794,491794,0,0,0,3,2,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,56366,0,0,0,49,UTAH
1795,491795,1,2.776826758,2.776826758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56366,0,0,0,49,UTAH
1796,491796,0,0,0,18.35232944,0.819686767,4.784433927,12.74820874,25.36723362,0,0.819686767,0.817178602,3.967255325,0.788653844,8.770437265,0,3.189117634,7.014904187,0,0,0,56366,0,0,0,49,UTAH
1797,491797,0,0,0,28.70115546,0.819686767,3.17380426,24.70766443,38.72244715,0,0.819686767,0,3.17380426,0.788653844,15.14893709,0,8.770073493,10.0212917,0,0,0,56366,0,0,0,49,UTAH
1798,491798,0,0,0,14.97877343,0,2.58690213,12.3918713,14.97877343,0,0,0,2.58690213,0,0.797312479,0,11.59455882,0,0,0,0,56366,0,0,0,49,UTAH
1799,491799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56366,0,0,0,49,UTAH
1800,491800,0,0,0,0,0,0,0,27.05748758,0,0,0,0,0,0,0,0,27.05748758,0,0,0,56366,0,0,0,49,UTAH
1801,491801,0,0,0,51.57473479,0,8.978868811,42.59586598,51.57473479,0,0,0,8.978868811,2.577307689,18.38319444,0,21.63536385,0,0,0,0,56366,0,0,0,49,UTAH
1802,491802,4,19.43778731,4.859446827,266.3189942,1.649117023,37.29220006,227.3776771,341.3349711,0.829430255,0.819686767,0,37.29220006,2.365961533,149.894746,4.956381639,70.16058795,5.010645848,0,70.0053311,0,56366,0,0,0,49,UTAH
1803,491803,6,23.14022299,3.856703832,0,0,0,0,4.00707995,0,0,0,0,0,0,0,0,3.006387509,0,0,1.000692441,60612,0,0,0,49,UTAH
1804,491804,6,17.58656947,2.931094912,3,0,0,3,11.01559663,0,0,0,0,0,3,0,0,7.014904187,0,0,1.000692441,60612,0,0,0,49,UTAH
1805,491805,22.79900911,67.93289064,2.979642242,0,0,0,0,2.001384882,0,0,0,0,0,0,0,0,0,0,0,2.001384882,60612,0,0,0,49,UTAH
1806,491806,7,22.21461407,3.173516296,0,0,0,0,1.000692441,0,0,0,0,0,0,0,0,0,0,0,1.000692441,60612,0,0,0,49,UTAH
1807,491807,1,1,1,0,0,0,0,6.012775018,0,0,0,0,0,0,0,0,6.012775018,0,0,0,60612,0,0,0,49,UTAH
1808,491808,5,20.36339623,4.072679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60612,0,0,0,49,UTAH
1809,491809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60612,0,0,0,49,UTAH
1810,491810,0,0,0,0,0,0,0,25.05322924,0,0,0,0,0,0,0,0,25.05322924,0,0,0,60612,0,0,0,49,UTAH
